Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","is_inc_v","accept_d","exp_d","list_d","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","addr_city","addr_state","acc_now_delinq","acc_open_past_24mths","bc_open_to_buy","percent_bc_gt_75","bc_util","dti","delinq_2yrs","delinq_amnt","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","mths_since_recent_inq","mths_since_recent_revol_delinq","mths_since_recent_bc","mort_acc","open_acc","pub_rec","total_bal_ex_mort","revol_bal","revol_util","total_bc_limit","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","total_il_high_credit_limit","num_rev_accts","mths_since_recent_bc_dlq","pub_rec_bankruptcies","num_accts_ever_120_pd","chargeoff_within_12_mths","collections_12_mths_ex_med","tax_liens","mths_since_last_major_derog","num_sats","num_tl_op_past_12m","mo_sin_rcnt_tl","tot_hi_cred_lim","tot_cur_bal","avg_cur_bal","num_bc_tl","num_actv_bc_tl","num_bc_sats","pct_tl_nvr_dlq","num_tl_90g_dpd_24m","num_tl_30dpd","num_tl_120dpd_2m","num_il_tl","mo_sin_old_il_acct","num_actv_rev_tl","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","total_rev_hi_lim","num_rev_tl_bal_gt_0","num_op_rev_tl","tot_coll_amt","policy_code"
"1067922","1302299","8850","8850","8850"," 36 months","  6.62%","271.73","A","A2","Carroll County Public Schools","10+ years","RENT","62000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067922","  Borrower added on 12/15/11 > Hello! After having a great experience with Lending Club with higher interest rate debt, I am applying for a loan to pay off my lower interest rate debts. <br><br>For this loan:<br>$3768 at 10.24%...$75 per month <br>$4794 at 8.99%...$188 per month <br><br>Other info:<br>Current LC Loan  - Approx. $9000 at 8.88% - $381 per month  <br>House/Rent/Car $0.00...paid off<br>Minimal student loan payment at 3.99% (of course not consolidating)<br>Utilities...minimal<br><br>Taking on this loan is more than comparable to the bills I have been paying and my debt will be payed off in 36 months. I would rather pay interest to you then them. Thank you very much for your consideration!!<br><br>","credit_card","After Great Experience I am Back Again","westminster","MD","0","","","","","17.71","0","0","1998-09-22 05:59","0","","","","","","","7","0","","9466","35.9%","","19","f","1076.15","1076.15","8690.609999999999","8690.61","7773.85","916.76","0.0","0.0","0.0","2014-09-03","271.73","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067919","1302295","6375","6375","6375"," 36 months","  7.51%","198.34","A","A3","Dental TLC","4 years","RENT","44000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-20","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067919","","debt_consolidation","Credit Cards & Laptop","ATLANTA","GA","0","","","","","4.8","0","0","2000-11-10 05:02","0","","","","","","","7","0","","6324","58%","","11","f","0.00","0.00","6737.550000000004","6737.55","6375.00","362.55","0.0","0.0","0.0","2012-12-27","2585.54","","2012-12-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068106","1302467","6000","6000","6000"," 36 months"," 11.71%","198.46","B","B3","Infosys Technologies Ltd.","1 year","RENT","90000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-29","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068106","","credit_card","Credit Card","AVENEL","NJ","0","","","","","2.97","1","0","2007-05-08 05:43","0","16","","","","","","10","0","","8489","56.6%","","23","f","0.00","0.00","7041.2937506894","7041.29","6000.00","1041.29","0.0","0.0","0.0","2014-03-05","2082.79","","2014-03-24","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068111","1302472","11100","11100","11100"," 36 months","  6.62%","340.82","A","A2","Aetna ","10+ years","RENT","41000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068111","  Borrower added on 12/13/11 > I could really use the help to help pay down my credit card.  The interest rate on it is high.  I also need the help because I have been going back to college and my card has been financing that for the past 6 years.   Any help given would begreatly appreciated.<br>","credit_card","Help me out","HATFIELD","PA","0","","","","","29.85","0","0","1991-01-02 04:51","1","","","","","","","8","0","","17518","62.3%","","18","f","0.00","0.00","8120.140000000002","8120.14","6516.79","976.85","0.0","626.5","6.2650000007","2013-11-01","340.82","","2014-03-24","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067655","1302044","10000","10000","10000"," 60 months"," 12.69%","225.95","B","B5","Barnes and Noble","2 years","MORTGAGE","56000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-23","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067655","  Borrower added on 12/13/11 > The purpose of this loan is to conolidate debt. Lending club offers a lower interest rate than my current credit card companies. I also like the idea of only making one payment for my debt<br>","debt_consolidation","Debt Consolidation","HESPERIA","CA","0","","","","","10.82","0","0","2000-04-14 01:26","1","","","","","","","11","0","","10081","31.2%","","18","f","5468.88","5468.88","7200.900000000001","7200.90","4531.12","2669.78","0.0","0.0","0.0","2014-09-03","225.95","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1060662","1292431","6200","6200","6200"," 36 months","  6.03%","188.71","A","A1","WV State Tax Department","5 years","MORTGAGE","26500","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-20","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060662","","small_business","Business Loan","Grafton","WV","0","","","","","18.2","0","0","2000-06-08 10:59","0","","","","","","","6","0","","2982","16%","","18","f","745.96","745.96","6037.72","6037.72","5454.04","583.68","0.0","0.0","0.0","2014-09-03","188.71","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1061304","1293317","15000","15000","15000"," 36 months"," 18.64%","547.12","E","E1","Norfolk Southern ","1 year","RENT","54000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-20","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061304","","debt_consolidation","Debt Consolidation ","Lithonia","GA","0","","","","","19.69","0","0","2006-08-05 05:04","2","","","","","","","9","0","","15183","90.3%","","12","f","0.00","0.00","19401.7193825969","19401.72","15000.00","4401.72","0.0","0.0","0.0","2014-05-07","4641.23","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068095","1302453","4200","4200","4200"," 36 months"," 11.71%","138.92","B","B3","Search for Common Ground","2 years","RENT","53000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068095","  Borrower added on 12/14/11 > New job landed and funds needed to help with the relocation.<br>","other","Relocation Assistance","Hyattsville","MD","0","","","","","16.91","0","0","2002-12-30 04:20","0","60","","","","","","15","0","","8336","79.7%","","22","f","544.73","544.73","4442.44","4442.44","3655.27","787.17","0.0","0.0","0.0","2014-09-03","138.92","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067182","1301537","14000","14000","14000"," 36 months"," 14.27%","480.33","C","C2","Kazork","4 years","RENT","52800","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067182","  Borrower added on 12/15/11 > I created this debt by starting my own business and buying supplies. This debt is still in personal property in which I own ($15,000). I have since gone back to full time employment in a growing REO asset management field that I have been working in for the past 5 years and have a steady and growing pay check. <br>","debt_consolidation","Credit Card Debt","La Mesa","CA","0","","","","","7.36","0","0","2005-02-17 01:39","1","","","","","","","9","0","","13378","70.8%","","14","f","0.00","0.00","14487.95","14487.95","14000.00","487.95","0.0","0.0","0.0","2012-04-02","13531.87","","2012-04-28","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"822464","1030901","8875","8875","8875"," 36 months","  7.51%","276.11","A","A3","Ashbrook Village Senior Community","1 year","MORTGAGE","38000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=822464","","debt_consolidation","Credit Card Debt Consolidation","Villa Rica","GA","0","","","","","23.53","0","0","1993-06-20 05:32","1","","","","","","","13","0","","19056","62.1%","","27","f","0.00","0.00","9712.65","9712.65","8875.00","837.65","0.0","0.0","0.0","2013-09-03","4472.8","","2013-09-23","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1063526","1296092","13500","13500","13500"," 36 months","  9.91%","435.04","B","B1","Bank of the West","7 years","RENT","38000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-22","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063526","","debt_consolidation","personal loan","ROSEMEAD","CA","0","","","","","12.38","0","0","1997-05-26 06:11","1","","","","","","","3","0","","16023","67.3%","","7","f","1709.62","1709.62","13915.28","13915.28","11790.38","2124.90","0.0","0.0","0.0","2014-09-04","435.04","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068091","1302450","12000","12000","12000"," 36 months","  9.91%","386.7","B","B1","Luxottica Retail","2 years","RENT","42000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Late (31-120 days)","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068091","  Borrower added on 12/14/11 > I will be using the money to pay off higher interest credit cards.I have always paid my bills on time and most of the time in full. I always stay within my monthly budget. I have been at my current job for almost 2 years.<br>","debt_consolidation","Consolidation","ELK RIVER","MN","0","","","","","7.83","0","0","2006-06-12 05:03","2","","","","","","","8","0","","9749","65.4%","","16","f","2988.28","2988.28","10819.6","10819.60","9011.72","1807.88","0.0","0.0","0.0","2014-05-13","386.7","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068090","1302449","16000","16000","15975"," 60 months"," 19.91%","423.11","E","E4","Energy Northwest","4 years","RENT","55000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-27","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068090","  Borrower added on 12/15/11 > I plan to use this loan to consolidate all my debt into one monthly payment and at a lower apr. This will allow me to pay off the loan faster allowing me to get out of debt faster. My job is extremely stable for it is in green energy production, which is only growing. I have also been at my job for almost five years now. I am a good borrower because i have not been late or missed a payment in well over five years, also the minim monthly payment on this loan is less then what I pay currently on my credit cards, this means I can make this payment easily each an every month.&nbsp;<br>","debt_consolidation","Debt Free","Burbank","WA","0","","","","","15.8","0","0","2004-02-23 04:00","0","54","","","","","","8","0","","7743","72.4%","","19","f","0.00","0.00","22277.262885573702","22242.46","16000.00","6277.26","0.0","0.0","0.0","2014-05-02","10869.79","","2014-05-27","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068082","1270159","21600","21600","20498.265781072916"," 60 months"," 19.42%","565.32","E","E3","State of Georgia/United States Air Force","8 years","MORTGAGE","60000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-27","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068082"," Total debt consolidation resulting in financial freedom within 5 years.<br> Borrower added on 12/13/11 > Being a 23 year Air Force veteran and 17 year state government employee, this is the beginning of a 5 year journey to total financial freedom.<br>","debt_consolidation","5 Years to Financial Freedom","MACON","GA","0","","","","","16.74","1","0","1990-12-13 05:27","0","23","","","","","","6","0","","13354","78.1%","","21","f","0.00","0.00","27580.75","24853.63","21600.00","5980.75","0.0","0.0","0.0","2013-08-01","17416.49","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068078","1302434","6000","6000","6000"," 36 months"," 10.65%","195.44","B","B2","Medin Corporation","6 years","MORTGAGE","87000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068078","  Borrower added on 12/13/11 > Discovered when hanging christmas lights that my house needs a roof<br>","home_improvement","Roof","Midland Park","NJ","0","","","","","12.86","2","0","2000-03-15 03:32","0","9","","","","","","12","0","","11739","40.5%","","22","f","0.00","0.00","6999.4274072816","6999.43","6000.00","999.43","0.0","0.0","0.0","2014-07-08","1335.92","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1057633","1289398","8450","8450","8425"," 60 months"," 16.77%","208.97","D","D2","Best Buy","5 years","OWN","25000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1057633","","debt_consolidation","PayCC","CHICAGO","IL","0","","","","","22.51","0","0","2004-03-24 03:23","2","","","","","","","6","0","","17614","83.5%","","21","f","4832.99","4818.64","6650.54","6630.96","3617.01","3033.53","0.0","0.0","0.0","2014-09-03","208.97","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1046204","1276836","20000","20000","18590.337769793743"," 60 months"," 13.49%","460.1","C","C1","The McGraw-Hill Companies","1 year","RENT","82000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-27","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046204","","credit_card","Credit Card Refinance","COLUMBUS","OH","0","","","","","17.68","0","0","1995-02-10 02:58","0","","","","","","","13","0","","26693","61.4%","","23","f","11008.02","11008.02","14708.449999999999","12058.29","8991.98","5716.47","0.0","0.0","0.0","2014-09-03","460.1","2014-09-28","2014-09-14","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067794","1302151","10000","10000","10000"," 36 months"," 11.71%","330.76","B","B3","karl strauss brewing company","8 years","RENT","60000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067794","  Borrower added on 12/13/11 > credit card consolodation<br>","debt_consolidation","consolidation loan","san diego","CA","0","","","","","22.08","0","0","2001-07-08 03:13","0","","","","","","","8","0","","5626","29.3%","","26","f","0.00","0.00","5682.77","5682.77","4293.91","1388.86","0.0","0.0","0.0","2013-07-03","62.38","","2013-11-12","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067816","1302174","12000","12000","12000"," 36 months"," 16.29%","423.61","D","D1","buckhead family dentistry","5 years","MORTGAGE","80000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-20","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067816","  Borrower added on 12/13/11 > Pay loans and home improvement project.<br>","credit_card","Credit Card","ATLANTA","GA","0","","","","","18.18","0","0","2002-04-04 02:51","0","","","","","","","8","0","","29609","97.2%","","11","f","0.00","0.00","14946.560023594098","14946.56","12000.00","2946.56","0.0","0.0","0.0","2014-03-05","4368.56","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068018","1302371","13475","13475","13450"," 60 months"," 13.49%","309.99","C","C1","vons","10+ years","RENT","25000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-27","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068018","  Borrower added on 12/15/11 > Bills<br>","credit_card","Bills","ALTA LOMA","CA","0","","","","","21.89","0","0","2001-12-05 02:30","1","","","","","","","7","0","","9943","65.8%","","14","f","0.00","0.00","6198.89","6187.44","3516.74","2682.15","0.0","0.0","0.0","2013-10-03","28.0","","2013-12-20","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1052996","1284571","7200","7200","7200"," 36 months"," 12.42%","240.59","B","B4","Marks & Sokolov, LLC","5 years","RENT","48000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-20","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1052996","","major_purchase","Presents and vocation","EVANSTON","IL","0","","","","","17.43","0","0","2006-09-10 12:53","1","","","","","","","7","0","","16450","80.2%","","10","f","939.72","939.72","7696.63","7696.63","6260.28","1436.35","0.0","0.0","0.0","2014-09-03","240.59","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067818","1247741","5600","5600","5600"," 36 months"," 14.65%","193.17","C","C3","O'Reilly Auto Parts","1 year","MORTGAGE","85000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067818","","debt_consolidation","Debt Consolidation","Phoenix","AZ","0","","","","","12.24","1","0","1999-05-16 04:02","3","11","","","","","","8","0","","6812","90.8%","","31","f","0.00","0.00","1350.86","1350.86","905.39","445.47","0.0","0.0","0.0","2012-08-02","193.17","","2012-12-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1064842","1298688","12000","12000","11975"," 36 months"," 14.27%","411.71","C","C2","Rite aid","< 1 year","RENT","57000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-20","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1064842","","debt_consolidation","Debt consolodation","SANTA BARBARA","CA","0","","","","","10.86","0","0","1998-08-23 03:17","1","","","","","","","7","0","","9273","81.5%","","11","f","0.00","0.00","14396.58","14366.62","12000.00","2396.58","0.0","0.0","0.0","2013-12-04","5359.38","","2014-09-13","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067109","1301487","8500","8500","8500"," 36 months","  6.03%","258.71","A","A1","CVS/pharmacy","2 years","RENT","25000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067109","  Borrower added on 12/13/11 > Just trying to consolidate my credit cards to help get myself out of debt.<br>","credit_card","Credit Card Consolidation ","Grasonville","MD","0","","","","","1.73","0","0","2005-10-15 03:14","0","","","","","","","6","0","","2463","28%","","18","f","0.00","0.00","9074.730000000001","9074.73","8500.00","574.73","0.0","0.0","0.0","2013-05-31","4936.27","","2013-05-26","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067971","1302322","8000","8000","8000"," 36 months","  9.91%","257.8","B","B1","PNC Financial Services ","2 years","RENT","34000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067971","  Borrower added on 12/13/11 > I would like to pay down on my PNC Credit card which currently has an approx. balance of $4,200, pay down and close my Discover credit card which has a balance of approx. $2,200 and lastly pay down my Macy's store credit card which has balance of approx. $1,000. Once they are all paid down to zero balance, I would like to close them one by one. <br> Borrower added on 12/14/11 > Please try to fund this loan before time expires. I'm really trying to get my debts consolidated so I can pay them off earlier. If needed I will close both the PNC and Discover card so I can't use them anymore. If anyone has questions, please feel free to reach out to me. Thank you. <br>","credit_card","Credit Card","Allison Park","PA","0","","","","","18.28","0","0","2005-12-14 01:57","0","","","","","","","6","0","","7434","78.5%","","7","f","1014.76","1014.76","8244.1","8244.10","6985.24","1258.86","0.0","0.0","0.0","2014-09-03","257.8","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1057518","1289083","8000","8000","8000"," 36 months"," 12.42%","267.33","B","B4","City of Hillsboro","10+ years","RENT","40000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1057518","","credit_card","Credit Card Loan","HILLSBORO","OR","0","","","","","15","0","0","2004-05-23 02:08","0","","","","","","","10","0","","18601","88.2%","","11","f","1044.63","1044.63","8551.06","8551.06","6955.37","1595.69","0.0","0.0","0.0","2014-09-03","267.33","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067473","1301868","16000","16000","8150"," 60 months"," 15.27%","382.92","C","C4","US Army","10+ years","RENT","42656.4","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-27","Late (16-30 days)","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067473","  Borrower added on 12/15/11 > I plan to use this loan as a debt consolidation loan. I will be able two pay off two other bills and still have a little left over to help my familey move into another house. I'v been serving in the Army for over 10 years now and plan on serving a least 20, I would make a good borrower due to the fact that im consistant on paying my bills on time until they are paid off.  This loan would help greatly in giving us a little more breathing room financially. I will not have any problem whatsoever paying on this loan monthley. Your help would be greatly appreciated.<br>","debt_consolidation","debt consolidation","DAHLONEGA","GA","0","","","","","17.44","0","0","2001-10-06 02:03","1","","","","","","","4","0","","12830","92.3%","","17","f","9326.24","4759.16","11639.630000000001","5914.33","6673.75","4965.88","0.0","0.0","0.0","2014-07-28","382.92","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1062177","1294027","15000","15000","15000"," 36 months"," 17.27%","536.81","D","D3","Senior Dental Insurance Solutions","2 years","MORTGAGE","44400","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-29","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062177","","house","home improvement","West Palm Beach","FL","0","","","","","3.59","1","0","1983-06-09 09:16","0","18","93","","","","","6","1","","4582","91.6%","","16","f","0.00","0.00","17991.53","17991.53","15000.00","2991.53","0.0","0.0","0.0","2013-06-11","9412.4","","2014-09-15","","","","1","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067447","1301839","10000","10000","10000"," 36 months","  9.91%","322.25","B","B1","Upper Valley Food Co-op","2 years","OWN","30000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067447","","debt_consolidation","Credit Card Payoff","WINDSOR","VT","0","","","","","11.24","0","0","1995-02-10 12:38","1","","","","","","","8","0","","9152","66.8%","","30","f","0.00","0.00","11386.4302244643","11386.43","10000.00","1386.43","0.0","0.0","0.0","2014-07-03","369.43","","2014-06-24","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1059412","1291030","10000","10000","10000"," 36 months","  6.62%","307.04","A","A2","Marshall Realty","5 years","MORTGAGE","70000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1059412","  Borrower added on 12/14/11 > Thank you for helping me get this loan, I will be able to pay off all of my high APR credit cards!! <br>","credit_card","credit card payoff","BURKE","NY","0","","","","","16.78","0","0","1994-08-14 01:53","0","","","","","","","9","0","","10770","69%","","18","f","0.00","0.00","10902.909999999998","10902.91","10000.00","902.91","0.0","0.0","0.0","2013-12-04","4152.52","","2013-12-20","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1062608","1294481","8000","8000","8000"," 36 months"," 14.65%","275.96","C","C3","Studio 94 Corp","3 years","RENT","28000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062608","  Borrower added on 12/13/11 > Car and credit refinancing<br>","car","Car Loan","WILDOMAR","CA","0","","","","","12.6","0","0","2006-09-05 01:28","1","","","","","","","8","0","","6187","54.3%","","11","f","0.00","0.00","8636.82","8636.82","8000.00","636.82","0.0","0.0","0.0","2012-08-02","6983.56","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067664","1302055","22000","22000","22000"," 36 months","  9.91%","708.95","B","B1","St john hospital ","2 years","MORTGAGE","50000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-29","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067664","  Borrower added on 12/13/11 > Looking to consolidate high interest credit cards and to pay them off in no more than 3 years. <br>","debt_consolidation","High interest credit card consolidation","Oakland","MI","0","","","","","13.22","0","0","1998-09-22 01:37","4","","","","","","","17","0","","21470","49.8%","","32","f","2794.63","2794.63","22673.150000000005","22673.15","19205.37","3467.78","0.0","0.0","0.0","2014-09-03","708.95","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067441","1301833","6000","6000","6000"," 36 months"," 14.27%","205.86","C","C2","American Airlines","10+ years","MORTGAGE","94800","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067441","The car has been offered to us for an exceptionally attractive price. The mileage is low and the vehicle has been meticulously maintained.  We pay our bills on time and my job is stable.  Income shown is base salary only, and does not include an estimate for incentive compensation for 2012.  <br>  Borrower added on 12/15/11 > Thank you for your trust and investment.  I will meet my obligations.<br><br> Borrower added on 12/15/11 > Thanks for your trust and investment.<br><br> Borrower added on 12/16/11 > Thank you for your trust and investment.<br>","car","Auto Loan","Grapevine","TX","0","","","","","24.53","0","0","1986-03-29 12:30","1","","","","","","","13","0","","71890","95.9%","","30","f","0.00","0.00","7215.05","7215.05","6000.00","1215.05","0.0","0.0","0.0","2013-12-30","1960.88","","2014-06-24","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067654","1302043","16000","16000","15975"," 60 months","  9.91%","339.25","B","B1","Indian river county clerk of court","10+ years","OWN","40000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067654","  Borrower added on 12/27/11 > This loan will be used to pay all revolving credit balances in order two have one monthly payment.<br>","debt_consolidation","Debt consolidation","Vero beach","FL","0","","","","","9.39","0","0","1993-06-20 01:21","1","","","","","","","6","0","","13270","28.5%","","23","f","8450.29","8437.09","10854.75","10837.79","7549.73","3305.02","0.0","0.0","0.0","2014-09-03","339.25","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067644","1302032","2500","2500","2500"," 36 months","  7.51%","77.78","A","A3","","n/a","OWN","12000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-20","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067644","  Borrower added on 12/13/11 > TO CONSOLIDATE BILLS<br><br> Borrower added on 12/13/11 > TO CONSOLIDATE MY BILLS<br> Borrower added on 12/14/11 > FOR CREDIT CARD PAY OFF <br><br> Borrower added on 12/14/11 > FOR DEBT CONSOLIDATION<br>","debt_consolidation","GET FREE OF DEBT","SUSANVILLE","CA","0","","","","","16.3","0","0","1994-08-14 01:16","2","","","","","","","13","0","","4853","42.2%","","20","f","0.00","0.00","1838.88","1838.88","1575.06","253.74","0.0","10.08","0.0","2013-12-09","77.78","","2014-05-27","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
